Fecha,ARIMA,LSTM,Bayesiana,Ensemble
2025-12-16 04:40:14.332000700+00:00,114.27089741680349,64.2879,116.98303969112884,98.51394664665453
2025-12-17 04:40:14.332000700+00:00,114.27089741680349,67.328186,116.9843911206625,99.52782485754075
2025-12-18 04:40:14.332000700+00:00,114.27089741680349,70.40318,116.98574255019616,100.55327431679937
2025-12-19 04:40:14.332000700+00:00,114.27089741680349,73.51783,116.98709397972982,101.59194043051762
2025-12-20 04:40:14.332000700+00:00,114.27089741680349,76.559265,116.98844540926348,102.6062026542619
2025-12-21 04:40:14.332000700+00:00,114.27089741680349,79.62026,116.98979683879715,103.6269854671989
2025-12-22 04:40:14.332000700+00:00,114.27089741680349,82.595245,116.9911482683308,104.61909701548747
2025-12-23 04:40:14.332000700+00:00,114.27089741680349,85.561966,116.99249969786446,105.60845435235025
2025-12-24 04:40:14.332000700+00:00,114.27089741680349,88.490555,116.99385112739813,106.585101117924
2025-12-25 04:40:14.332000700+00:00,114.27089741680349,91.272,116.99520255693179,107.51270104918781
2025-12-26 04:40:14.332000700+00:00,114.27089741680349,93.69971,116.99655398646544,108.32238614483965
2025-12-27 04:40:14.332000700+00:00,114.27089741680349,95.21533,116.99790541599911,108.82804495468422
2025-12-28 04:40:14.332000700+00:00,114.27089741680349,95.226036,116.99925684553277,108.83206344470454
2025-12-29 04:40:14.332000700+00:00,114.27089741680349,93.29568,117.00060827506644,108.18906095897619
2025-12-30 04:40:14.332000700+00:00,114.27089741680349,89.27331,117.0019597046001,106.84872164056553
2025-12-31 04:40:14.332000700+00:00,114.27089741680349,83.43396,117.00331113413375,104.90272283729159
2026-01-01 04:40:14.332000700+00:00,114.27089741680349,76.377785,117.00466256366742,102.55111490315828
2026-01-02 04:40:14.332000700+00:00,114.27089741680349,69.244026,117.00601399320108,100.17364586469553
2026-01-03 04:40:14.332000700+00:00,114.27089741680349,63.430603,117.00736542273475,98.236288622294
2026-01-04 04:40:14.332000700+00:00,114.27089741680349,59.240974,117.0087168522684,96.84019623178047
2026-01-05 04:40:14.332000700+00:00,114.27089741680349,56.687607,117.01006828180206,95.989524170043
2026-01-06 04:40:14.332000700+00:00,114.27089741680349,55.62571,117.01141971133573,95.63600888727689
2026-01-07 04:40:14.332000700+00:00,114.27089741680349,55.940987,117.01277114086939,95.74155173032456
2026-01-08 04:40:14.332000700+00:00,114.27089741680349,57.158485,117.01412257040305,96.14783513326807
2026-01-09 04:40:14.332000700+00:00,114.27089741680349,58.890125,117.01547399993672,96.72549889713281
2026-01-10 04:40:14.332000700+00:00,114.27089741680349,60.951805,117.01682542947037,97.41317598700665
2026-01-11 04:40:14.332000700+00:00,114.27089741680349,63.447662,117.01817685900403,98.24557887644106
2026-01-12 04:40:14.332000700+00:00,114.27089741680349,66.353325,117.0195282885377,99.21458353182597
2026-01-13 04:40:14.332000700+00:00,114.27089741680349,69.409195,117.02087971807136,100.23365736038797
2026-01-14 04:40:14.332000700+00:00,114.27089741680349,72.49252,117.02223114760503,101.26188391925598
2026-01-15 04:40:14.332000700+00:00,114.27089741680349,75.528534,117.02358257713868,102.27433797649637
2026-01-16 04:40:14.332000700+00:00,114.27089741680349,78.61821,117.02493400667234,103.30468042078103
2026-01-17 04:40:14.332000700+00:00,114.27089741680349,81.58516,117.02628543620601,104.29411405158912
2026-01-18 04:40:14.332000700+00:00,114.27089741680349,84.590965,117.02763686573967,105.29649985117976
2026-01-19 04:40:14.332000700+00:00,114.27089741680349,87.53318,117.02898829527334,106.27768864963109
2026-01-20 04:40:14.332000700+00:00,114.27089741680349,90.348816,117.03033972480699,107.21668435319309
2026-01-21 04:40:14.332000700+00:00,114.27089741680349,92.94075,117.03169115434065,108.08111289773815
2026-01-22 04:40:14.332000700+00:00,114.27089741680349,94.83967,117.03304258387432,108.71453609153453
2026-01-23 04:40:14.332000700+00:00,114.27089741680349,95.42336,117.03439401340798,108.90955138738168
2026-01-24 04:40:14.332000700+00:00,114.27089741680349,94.152916,117.03574544294163,108.48651960477832
2026-01-25 04:40:14.332000700+00:00,114.27089741680349,90.87608,117.0370968724753,107.39469255443407
2026-01-26 04:40:14.332000700+00:00,114.27089741680349,85.56966,117.03844830200896,105.62633403029425
2026-01-27 04:40:14.332000700+00:00,114.27089741680349,78.835754,117.03979973154262,103.38215051429245
2026-01-28 04:40:14.332000700+00:00,114.27089741680349,71.63902,117.04115116107629,100.98369046834274
2026-01-29 04:40:14.332000700+00:00,114.27089741680349,65.32448,117.04250259060994,98.87929271894251
2026-01-30 04:40:14.332000700+00:00,114.27089741680349,60.510044,117.04385402014361,97.27493184494917
2026-01-31 04:40:14.332000700+00:00,114.27089741680349,57.42075,117.04520544967727,96.24561751026248
2026-02-01 04:40:14.332000700+00:00,114.27089741680349,55.8301,117.04655687921093,95.71585176973268
2026-02-02 04:40:14.332000700+00:00,114.27089741680349,55.667877,117.0479083087446,95.6622276409379
2026-02-03 04:40:14.332000700+00:00,114.27089741680349,56.62514,117.04925973827825,95.98176609962685
2026-02-04 04:40:14.332000700+00:00,114.27089741680349,58.175617,117.05061116781192,96.49904193421101
2026-02-05 04:40:14.332000700+00:00,114.27089741680349,60.105175,117.05196259734558,97.14267834415323
2026-02-06 04:40:14.332000700+00:00,114.27089741680349,62.41138,117.05331402687924,97.91186407050168
2026-02-07 04:40:14.332000700+00:00,114.27089741680349,65.200066,117.0546654564129,98.84187616200313
2026-02-08 04:40:14.332000700+00:00,114.27089741680349,68.29053,117.05601688594656,99.87248054883337
2026-02-09 04:40:14.332000700+00:00,114.27089741680349,71.34825,117.05736831548022,100.8921723583524
2026-02-10 04:40:14.332000700+00:00,114.27089741680349,74.41906,117.05871974501389,101.91622563841179
2026-02-11 04:40:14.332000700+00:00,114.27089741680349,77.47455,117.06007117454755,102.93517231039827
2026-02-12 04:40:14.332000700+00:00,114.27089741680349,80.49758,117.0614226040812,103.94330050093943
2026-02-13 04:40:14.332000700+00:00,114.27089741680349,83.49671,117.06277403361487,104.94346106045846
2026-02-14 04:40:14.332000700+00:00,114.27089741680349,86.42841,117.06412546314853,105.92114542368843
2026-02-15 04:40:14.332000700+00:00,114.27089741680349,89.30631,117.0654768926822,106.88089562350694
2026-02-16 04:40:14.332000700+00:00,114.27089741680349,92.03524,117.06682832221585,107.79098863745305
2026-02-17 04:40:14.332000700+00:00,114.27089741680349,94.27172,117.06817975174951,108.53693268492782
2026-02-18 04:40:14.332000700+00:00,114.27089741680349,95.39471,117.06953118128318,108.9117117747203
2026-02-19 04:40:14.332000700+00:00,114.27089741680349,94.84487,117.07088261081684,108.72888384953882
2026-02-20 04:40:14.332000700+00:00,114.27089741680349,92.33316,117.0722340403505,107.89209728584821
2026-02-21 04:40:14.332000700+00:00,114.27089741680349,87.69087,117.07358546988416,106.34511835969016
2026-02-22 04:40:14.332000700+00:00,114.27089741680349,81.39843,117.07493689941782,104.2480880622756
2026-02-23 04:40:14.332000700+00:00,114.27089741680349,74.18753,117.07628832895148,101.84490542111104
2026-02-24 04:40:14.332000700+00:00,114.27089741680349,67.32546,117.07763975848515,99.55799983886574
2026-02-25 04:40:14.332000700+00:00,114.27089741680349,61.943798,117.0789911880188,97.76456222333594
2026-02-26 04:40:14.332000700+00:00,114.27089741680349,58.262756,117.08034261755247,96.53799879400408
2026-02-27 04:40:14.332000700+00:00,114.27089741680349,56.15577,117.08169404708613,95.83612027067807
2026-02-28 04:40:14.332000700+00:00,114.27089741680349,55.510406,117.08304547661979,95.62144979585464
2026-03-01 04:40:14.332000700+00:00,114.27089741680349,56.157726,117.08439690615346,95.83767353693293
2026-03-02 04:40:14.332000700+00:00,114.27089741680349,57.554314,117.08574833568711,96.3036531373862
2026-03-03 04:40:14.332000700+00:00,114.27089741680349,59.381004,117.08709976522078,96.91300050517346
2026-03-04 04:40:14.332000700+00:00,114.27089741680349,61.498272,117.08845119475444,97.6192068512322
2026-03-05 04:40:14.332000700+00:00,114.27089741680349,64.12835,117.0898026242881,98.49634978176361
2026-03-06 04:40:14.332000700+00:00,114.27089741680349,67.14858,117.09115405382177,99.50354464304046
2026-03-07 04:40:14.332000700+00:00,114.27089741680349,70.23657,117.09250548335542,100.5333250552613
2026-03-08 04:40:14.332000700+00:00,114.27089741680349,73.350075,117.09385691288908,101.57160969925299
2026-03-09 04:40:14.332000700+00:00,114.27089741680349,76.3786,117.09520834242275,102.58156894448166
