Timestamp,Value,RollingMean
2025-06-07 05:10:04.342010400+00:00,122.540054,121.43900369999999
2025-06-07 05:12:48.527999800+00:00,125.010269,121.48434140000002
2025-06-07 05:47:40.944000200+00:00,123.797356,121.56632459999999
2025-06-07 06:04:19.966003400+00:00,120.974609,121.4971084
2025-06-07 06:06:05.980010900+00:00,122.281845,121.68535449999999
2025-06-07 06:06:20.234008700+00:00,125.093163,122.3320892
2025-06-07 06:09:36.309005700+00:00,127.226776,122.96756969999998
2025-06-07 06:16:55.012008600+00:00,125.214043,123.25380399999999
2025-06-07 06:23:11.025009100+00:00,123.96566,123.7057892
2025-06-07 06:23:27.261001500+00:00,120.914719,123.70184940000001
2025-06-07 06:29:23.396011300+00:00,122.223709,123.67021489999999
2025-06-07 06:39:24.216003400+00:00,124.921646,123.66135259999999
2025-06-07 08:06:21.812011700+00:00,122.533646,123.53498160000001
2025-06-07 08:06:35.815002400+00:00,123.827805,123.82030119999999
2025-06-07 08:06:51.708007800+00:00,126.531349,124.2452516
2025-06-07 08:36:53.618011400+00:00,127.706734,124.50660869999999
2025-06-07 09:25:34.741012500+00:00,125.20314,124.3042451
2025-06-07 10:05:37.456008900+00:00,123.821609,124.16500170000002
2025-06-07 10:47:24.118011400+00:00,122.314308,123.99986650000001
2025-06-07 11:02:09.287002500+00:00,120.670525,123.9754471
2025-06-07 11:12:09.720001200+00:00,121.924728,123.945549
2025-06-07 11:15:06.137008600+00:00,123.6134,123.8147244
2025-06-07 11:25:06.730010900+00:00,125.897736,124.1511334
2025-06-07 14:27:26.107009800+00:00,124.219231,124.190276
2025-06-07 14:34:02.504013+00:00,125.481544,124.08529549999999
2025-06-07 15:24:51.790008500+00:00,123.589775,123.67359960000002
2025-06-07 15:52:39.624008100+00:00,126.428886,123.7961742
2025-06-07 16:40:52.682006800+00:00,124.538979,123.86791120000001
2025-06-07 17:10:56.627014100+00:00,123.1969,123.95617039999999
2025-06-07 19:01:31.961013700+00:00,124.839256,124.3730435
2025-06-07 19:11:32.338012600+00:00,125.948441,124.7754148
2025-06-07 21:32:03.857009800+00:00,127.8704,125.2011148
2025-06-07 23:10:03.722000100+00:00,126.021355,125.2134767
2025-06-08 02:18:55.976013100+00:00,124.921944,125.28374800000002
2025-06-08 03:29:56.549011200+00:00,123.344719,125.07006549999998
2025-06-08 03:40:31.590011500+00:00,124.819305,125.1930185
2025-06-08 03:56:42.591003400+00:00,122.667816,124.81691150000002
2025-06-08 04:45:17.434005700+00:00,121.524361,124.5154497
2025-06-08 04:45:19.410003600+00:00,120.287628,124.22452249999999
2025-06-08 04:49:07.604003900+00:00,122.382553,123.9788522
2025-06-08 04:53:01.801010100+00:00,120.658005,123.44980860000001
